"","ds","dep_var","trend","season","holiday","ctv_S","ooh_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"11320",2020-04-18,1166880,0,-375384.104101541,0,7079.52997045605,50084.564556343,3240.81591693045,3125.68973755806,2053.12367466127,1636122.84616224,1326322.46591665,"5_132_15",1,FALSE
"11321",2020-04-25,888806.666666667,0,-668312.634859604,238752.234845661,1021.34449301522,32574.1270703828,0.992997649247283,3122.14976171288,1342.61677056114,1636122.84616224,1244623.67724162,"5_132_15",1,FALSE
"11322",2020-05-02,898873.333333333,0,-816630.902484111,0,145.533038553048,20267.5111872745,0.00030198761356664,1447.24598068536,926.342464679554,1636122.84616224,842278.576651306,"5_132_15",1,FALSE
"11323",2020-05-09,889373.333333334,0,-779634.537025868,0,20.7004065546732,63977.4269271591,9.18394019369522e-08,1656.43381530854,302.611192798451,1636122.84616224,922445.481478281,"5_132_15",1,FALSE
"11324",2020-05-16,1915375,0,-676501.404051319,451104.860197775,2.94365032592768,43161.0896458162,11632.2992829768,10.1786105046413,4187.63642142195,1636122.84616224,1469720.44991974,"5_132_15",1,FALSE
"11325",2020-05-23,1006845,0,-649941.960033921,0,0.41857947420525,85547.493561757,3.63496273984342,0.0624391565420618,6835.69483460281,1636122.84616224,1078568.19050605,"5_132_15",1,FALSE
"11326",2020-05-30,869198.333333334,0,-723830.08398346,-63076.766097246,0.0595206155149859,61258.7887285089,0.00110546123030796,972.866395773637,3590.10302564974,1636122.84616224,915037.81485754,"5_132_15",1,FALSE
"11327",2020-06-06,727250,0,-805397.68408547,0,0.00846362832061268,41027.6964590618,3.36188949092279e-07,1058.85189384464,1328.42008540181,1636122.84616224,874140.13897904,"5_132_15",1,FALSE
"11328",2020-06-13,753730,0,-809494.512599662,0,0.00120349892746632,26072.7930424633,1.02240590719401e-10,1841.28717118645,1283.86771259814,1636122.84616224,855826.282692322,"5_132_15",1,FALSE
"11329",2020-06-20,999196.666666667,0,-748041.271936908,0,23234.3380577487,84664.3014581664,4113.61062108787,2306.57552223167,390.984457253102,1636122.84616224,1002791.38434182,"5_132_15",1,FALSE
"11330",2020-06-27,845843.333333333,0,-687752.423877605,0,3467.16761812341,60474.2193317932,1.26298313221288,2003.86337660522,316.692013743138,1636122.84616224,1014633.62760803,"5_132_15",1,FALSE
"11331",2020-07-04,1126016.66666667,0,-648763.506511035,0,9730.29077368026,40417.7564057569,0.000384095067635292,2744.32920157213,366.412472500989,1636122.84616224,1040618.12888881,"5_132_15",1,FALSE
"11332",2020-07-11,1140978.33333333,0,-582227.130131232,0,1411.45850114667,25645.6394756018,1.1680962966862e-07,3493.27923684802,1073.30328283118,1636122.84616224,1085519.39652755,"5_132_15",1,FALSE
"11333",2020-07-18,1242656.66666667,0,-451437.491297362,0,788.260070575201,107032.274769878,10579.3943426839,1906.0463815881,1007.24697194331,1636122.84616224,1305998.57740154,"5_132_15",1,FALSE
"11334",2020-07-25,1293483.33333333,0,-301176.693360673,0,112.267296554759,81639.7141794938,3.29772422223293,3503.39582011689,2877.31478548572,1636122.84616224,1423082.14260744,"5_132_15",1,FALSE
"11335",2020-08-01,1484843.33333333,0,-215034.047494698,0,44890.6290288614,96051.1335103827,29161.6391484183,5427.57790363456,3195.57340327328,1636122.84616224,1599815.35166211,"5_132_15",1,FALSE
"11336",2020-08-08,1485698.33333333,0,-209380.945586718,0,7022.4227872935,70901.4958175553,9.50709903731336,7299.15526415508,5357.99163629825,1636122.84616224,1517332.47317986,"5_132_15",1,FALSE
"11337",2020-08-15,1556608.33333333,0,-201431.956008957,0,58019.1259595345,48737.8663533104,298.164043551488,45.1183643962154,7382.32823762627,1636122.84616224,1549173.4931117,"5_132_15",1,FALSE
"11338",2020-08-22,1391206.66666667,0,-100233.048701923,0,9349.95364521828,31588.2046903961,98.9517340319617,0.276781906410222,8253.26510836176,1636122.84616224,1585180.44942023,"5_132_15",1,FALSE
"11339",2020-08-29,2018783.33333333,0,85993.2014483672,0,45871.9991073286,90793.3265661757,0.0300997104717586,8532.11596951885,1925.81314109379,1636122.84616224,1869239.33249443,"5_132_15",1,FALSE
"11340",2020-09-05,2170721.66666667,0,257141.23246847,0,56878.5266517536,87862.0686510236,0.0992860924518048,12913.61865496,707.60583221618,1636122.84616224,2051625.99770675,"5_132_15",1,FALSE
"11341",2020-09-12,2247670,0,334651.055771095,0,9142.18316551772,96898.5358635226,3.0194541168795e-05,15227.0408104371,1943.72812041454,1636122.84616224,2093985.38992342,"5_132_15",1,FALSE
"11342",2020-09-19,2192026.66666667,0,343647.6753515,0,1324.53757581745,80368.6439356414,21005.2400655244,16282.7917161556,3960.7012068637,1636122.84616224,2102712.43601374,"5_132_15",1,FALSE
"11343",2020-09-26,1895213.33333333,0,368941.596880472,0,188.851842915975,95592.1671032744,6.7128099279143,12238.8884864165,1114.80648382663,1636122.84616224,2114205.86976907,"5_132_15",1,FALSE
"11344",2020-10-03,2232910,0,448144.380283646,23102.89948405,329545.27678244,94572.8216084456,7610.52057164888,15528.7951540902,3046.28443973517,1636122.84616224,2557673.82448629,"5_132_15",1,FALSE
"11345",2020-10-10,2406035,0,538397.026643294,0,141200.642880514,69508.5444501476,12879.238234421,23322.422671646,8481.11407276737,1636122.84616224,2429911.83511503,"5_132_15",1,FALSE
"11346",2020-10-17,2252445,0,591712.597290374,0,269035.562856359,64544.6863737604,36455.8765876006,21135.6141773115,12528.5584133933,1636122.84616224,2631535.74186104,"5_132_15",1,FALSE
"11347",2020-10-24,2663125,0,631062.86852262,0,84162.4119856764,92836.5239750663,48699.3325406077,25552.6361695434,9385.81405873977,1636122.84616224,2527822.43341449,"5_132_15",1,FALSE
"11348",2020-10-31,2974771.66666667,0,719779.797630236,0,280681.925179156,67887.8019266754,61126.5130895292,39200.072597043,6443.64619396469,1636122.84616224,2811242.60277884,"5_132_15",1,FALSE
"11349",2020-11-07,2826128.33333333,0,860114.625094062,0,92616.860213459,90954.7300534629,74810.9192915421,29220.6804458634,13195.0703835047,1636122.84616224,2797035.73164413,"5_132_15",1,FALSE
"11350",2020-11-14,3182900,0,957607.970941538,0,181289.756718971,66149.6320822884,40529.6221086062,184.878973181646,10514.5746098691,1636122.84616224,2892399.28159669,"5_132_15",1,FALSE
"11351",2020-11-21,2964696.66666667,0,912717.387363305,0,61893.7964708455,91076.3332737936,66822.4756458589,1.1343188358494,9498.28225443367,1636122.84616224,2778132.25548931,"5_132_15",1,FALSE
"11352",2020-11-28,2848525,0,739947.776009692,0,10063.9664390064,66261.3820230961,29932.9225919906,143432.654721457,13769.0766244535,1636122.84616224,2639530.62457193,"5_132_15",1,FALSE
"11353",2020-12-05,2740160,0,569900.883068306,0,21267.5408263837,101903.080257705,1959.22383715066,151426.981519032,29402.9347473766,1636122.84616224,2511983.49041819,"5_132_15",1,FALSE
"11354",2020-12-12,2380508.33333333,0,521902.630154516,0,3160.4448942911,76536.2960994,7525.17045885847,118014.182841606,16843.6753537526,1636122.84616224,2380105.24596466,"5_132_15",1,FALSE
"11355",2020-12-19,2230915,0,586185.709653153,-243280.071903572,452.302586838998,110029.324720516,469.469489722529,99967.0068814527,4630.47298042909,1636122.84616224,2194577.06057078,"5_132_15",1,FALSE
"11356",2020-12-26,3659425,0,643488.309686619,777759.177443186,278475.034137033,84695.9001027811,73061.107882013,122779.630948525,809.695230125652,1636122.84616224,3617191.70159252,"5_132_15",1,FALSE
"11357",2021-01-02,2827008.33333333,0,592852.824439461,0,223216.636821921,117016.436081186,23555.7250170281,114950.618062424,19147.0052988915,1636122.84616224,2726862.09188315,"5_132_15",1,FALSE
"11358",2021-01-09,2042143.33333333,0,443923.978724351,0,57979.7396591883,92043.4539112676,40131.0273672326,105004.716223101,14079.7549374911,1636122.84616224,2389285.51698487,"5_132_15",1,FALSE
"11359",2021-01-16,2113358.33333333,0,285402.900802777,0,19925.2976416784,67152.9467961626,51455.3593695255,92895.4706238021,20112.1491368505,1636122.84616224,2173066.97053303,"5_132_15",1,FALSE
"11360",2021-01-23,2179918.33333333,0,185807.189459207,0,2952.58503260124,45692.7646629342,63466.625037471,99491.3052141938,10116.9699650494,1636122.84616224,2043650.28553369,"5_132_15",1,FALSE
"11361",2021-01-30,2370613.33333333,0,141423.100501414,0,91880.4365378909,29383.920125534,23206.0396827833,107128.915489505,13736.1577191014,1636122.84616224,2042881.41621847,"5_132_15",1,FALSE
"11362",2021-02-06,1814556.66666667,0,107594.31792956,0,16056.0180399616,18139.3539980555,7.45585224629801,64435.7988959898,3696.1060189812,1636122.84616224,1846051.89689703,"5_132_15",1,FALSE
"11363",2021-02-13,1951668.33333333,0,50998.025213215,0,2359.93230115923,85190.4768173234,97979.30578,423.726606619286,6591.90105793349,1636122.84616224,1879666.21393849,"5_132_15",1,FALSE
"11364",2021-02-20,1918238.33333333,0,-37393.5492133094,0,337.187583614558,60941.1638400607,38.4813060224942,2.60040812601867,7921.81298726983,1636122.84616224,1667970.54307402,"5_132_15",1,FALSE
"11365",2021-02-27,1472390,0,-154180.933622148,0,47.9797175483212,40780.4615589375,247150.854696067,23025.7931904212,12279.9943027245,1636122.84616224,1805226.99600579,"5_132_15",1,FALSE
"11366",2021-03-06,1477865,0,-276920.989320042,0,6.8232149396501,25899.4907063633,174.494663029091,34834.6242677292,6632.38107837676,1636122.84616224,1426749.67077263,"5_132_15",1,FALSE
"11367",2021-03-13,1300166.66666667,0,-349282.180005951,0,6010.77785626449,15852.6979520746,0.0530880345100157,29470.2358348863,11368.3761890169,1636122.84616224,1349542.80707656,"5_132_15",1,FALSE
"11368",2021-03-20,1160205,0,-310619.310124021,0,865.256380342092,9471.51847315163,1.61449467234763e-05,22612.4489206165,11599.0716353055,1636122.84616224,1370051.83146378,"5_132_15",1,FALSE
"11369",2021-03-27,1356871.66666667,0,-171146.786295245,-385309.542332299,123.252704194748,49267.0787776583,4411.92053919367,37012.534986934,13781.1893425674,1636122.84616224,1184262.49388524,"5_132_15",1,FALSE
"11370",2021-04-03,1355833.33333333,0,-47685.3059074784,-388190.62417497,17.5304922632434,31974.8252630182,1.35551213325762,35289.108168689,2753.01653629151,1636122.84616224,1270282.75205218,"5_132_15",1,FALSE
"11371",2021-04-10,1176266.66666667,0,-85881.0708901064,0,2.49286445031414,117294.161263491,0.0004122348289417,21922.9579118327,567.254561529726,1636122.84616224,1690028.64228567,"5_132_15",1,FALSE
"11372",2021-04-17,1955281.66666667,0,-320737.476074697,0,3036.25341954916,92342.1503329521,1.25367394079714e-07,18860.4409459604,2038.40955666449,1636122.84616224,1431662.62434279,"5_132_15",1,FALSE
"11373",2021-04-24,1029928.33333333,0,-622577.198259042,0,434.419012528919,109403.871347889,3.81262872032639e-11,15389.7887447977,5034.89378439332,1636122.84616224,1143808.6207928,"5_132_15",1,FALSE
"11374",2021-05-01,2263143.33333333,0,-805060.780130149,238752.234845661,73380.455734086,84053.4830904446,1.15948312284539e-14,9065.14450097003,2138.74922413412,1636122.84616224,1238452.13342738,"5_132_15",1,FALSE
"11375",2021-05-08,813771.666666667,0,-795880.289177042,451104.860197775,12258.139222411,108922.889943464,3.52617894576474e-18,8892.04680903796,2049.52136481098,1636122.84616224,1423470.01452269,"5_132_15",1,FALSE
"11376",2021-05-15,880871.666666667,0,-692388.32987797,0,1787.48896590048,83561.1244537867,1.07236903345704e-21,55.0566387646787,5673.41903781976,1636122.84616224,1034811.60538054,"5_132_15",1,FALSE
"11377",2021-05-22,919185,0,-645985.491723527,-63076.766097246,255.099280263397,74721.7752031972,14558.4170655226,0.33775247637348,7523.2625615972,1636122.84616224,1024119.48020452,"5_132_15",1,FALSE
"11378",2021-05-29,826321.666666667,0,-706668.679592279,0,36.2930129667417,51906.1418447799,4.58106637329173,3434.15765992286,2711.12823899516,1636122.84616224,987546.468392995,"5_132_15",1,FALSE
"11379",2021-06-05,833798.333333333,0,-795155.797018129,0,4849.19683553163,64500.8035282378,7224.08083464582,7879.86796528303,689.560333620779,1636122.84616224,926110.558641427,"5_132_15",1,FALSE
"11380",2021-06-12,746271.666666667,0,-815214.022065879,0,696.385605687743,43575.3764358661,2.23413565538989,5774.33547542839,598.052781613159,1636122.84616224,871555.208530609,"5_132_15",1,FALSE
"11381",2021-06-19,1036406.66666667,0,-760750.196554311,0,73159.3468390852,27871.3194041735,0.0293617764123326,12345.9376044229,620.206094006344,1636122.84616224,989369.48891139,"5_132_15",1,FALSE
"11382",2021-06-26,927931.666666667,0,-696405.519836413,0,12214.7704894914,90537.3484207427,8.92939989874221e-06,9223.47123092852,160.821870525946,1636122.84616224,1051853.73834644,"5_132_15",1,FALSE
"11383",2021-07-03,1126943.33333333,0,-655878.380669891,0,5889.92079132278,65766.6674465393,58033.3409215848,19536.3430600569,1422.65475737387,1636122.84616224,1130893.39246922,"5_132_15",1,FALSE
"11384",2021-07-10,1184220,0,-598686.413193385,0,847.64864600838,44582.2248148236,20.3719397155253,20594.8907067095,1233.04061810349,1636122.84616224,1104714.60969421,"5_132_15",1,FALSE
"11385",2021-07-17,1315508.33333333,0,-478590.434902934,0,7195.1870224286,82490.9063777398,0.00619573276278018,22430.8741860759,425.486011618709,1636122.84616224,1270074.8710529,"5_132_15",1,FALSE
"11386",2021-07-24,1279360,0,-325403.52224585,0,1038.27702819552,58560.1833282553,1.88422429813874e-06,22878.0467048708,2842.37237064071,1636122.84616224,1396038.20335023,"5_132_15",1,FALSE
"11387",2021-07-31,1455811.66666667,0,-223494.507300703,0,9532.90455016622,97949.6812571399,5.73023610116831e-10,32631.4357840367,2606.11056947402,1636122.84616224,1555348.47102235,"5_132_15",1,FALSE
"11388",2021-08-07,1553355,0,-207301.988718388,0,1382.26171486354,93287.9559262602,1.74265907766e-13,49361.8861629419,2191.21098108044,1636122.84616224,1575044.17222899,"5_132_15",1,FALSE
"11389",2021-08-14,1374855,0,-207956.754916944,0,67695.4585656392,68307.6129438748,5.29971297401101e-17,319.224497434987,5761.24310449956,1636122.84616224,1570249.63035674,"5_132_15",1,FALSE
"11390",2021-08-21,1970110,0,-126428.997132757,0,11157.390063071,46624.1420039273,641.215627882134,1.95886572336814,7562.10067586017,1636122.84616224,1575680.65626594,"5_132_15",1,FALSE
"11391",2021-08-28,2336431.66666667,0,50480.5570968455,0,302379.506391804,30054.4703659772,258.343766130171,69510.8833433246,16238.3528002092,1636122.84616224,2105044.95992653,"5_132_15",1,FALSE
"11392",2021-09-04,2002065,0,232382.562879492,0,111119.60446492,18583.89958666,0.0786133675549049,81933.3690163158,11978.1772719619,1636122.84616224,2092120.53799495,"5_132_15",1,FALSE
"11393",2021-09-11,2027418.33333333,0,327931.530390943,0,176942.86410419,89041.8758428705,69.8128190684593,61447.2831873524,2676.00940741531,1636122.84616224,2294232.22191408,"5_132_15",1,FALSE
"11394",2021-09-18,1886570,0,343232.874542575,0,39236.2651274755,64402.0619393452,0.02123464138989,79243.5770245716,4593.05243790375,1636122.84616224,2166830.69846875,"5_132_15",1,FALSE
"11395",2021-09-25,2529721.66666667,0,360338.137124092,0,248377.473825616,90791.3152144482,4013.40064534007,116431.594134816,9469.38786524379,1636122.84616224,2465544.15497179,"5_132_15",1,FALSE
"11396",2021-10-02,2357930,0,431269.443624921,23102.89948405,332736.017080506,82402.5358302312,1.23192905752511,113231.380294698,14662.7175671276,1636122.84616224,2633529.07197283,"5_132_15",1,FALSE
"11397",2021-10-09,3003391.66666667,0,524321.511347072,0,267394.305695435,110093.607145623,33044.120084009,133879.582087861,8981.21990420597,1636122.84616224,2713837.19242644,"5_132_15",1,FALSE
"11398",2021-10-16,2283685,0,584916.185597462,0,83041.0733190829,84762.0654737926,20779.3319256238,123171.195998296,23064.6726522921,1636122.84616224,2555857.37112879,"5_132_15",1,FALSE
"11399",2021-10-23,2584721.66666667,0,622015.364533842,0,151799.980009749,76671.5029358468,27558.9427278213,132340.974222688,23513.2255699876,1636122.84616224,2670022.83616217,"5_132_15",1,FALSE
"11400",2021-10-30,2565400,0,698786.271473663,0,43841.8275868904,53549.0311714225,36856.5606753323,152051.35487889,6645.6860305374,1636122.84616224,2627853.57797897,"5_132_15",1,FALSE
"11401",2021-11-06,3407085,0,834608.012450997,0,55663.5449296285,107588.337047897,13729.1023680605,204283.285251332,11347.8642704909,1636122.84616224,2863342.99248064,"5_132_15",1,FALSE
"11402",2021-11-13,2803291.66666667,0,948765.71764458,0,8922.05468909623,82202.5417136691,86511.4037757596,1592.15164106003,9817.43232825928,1636122.84616224,2773934.14795466,"5_132_15",1,FALSE
"11403",2021-11-20,3303155,0,932488.807716239,0,151386.203032321,87957.3017044995,12441.3609843669,9.78294671974888,9228.21498562098,1636122.84616224,2829634.517532,"5_132_15",1,FALSE
"11404",2021-11-27,3103743.33333333,0,775138.277327359,0,31059.5559677085,63419.7209306746,4807.24819338705,352876.908814607,21680.3292398372,1636122.84616224,2885104.88663581,"5_132_15",1,FALSE
"11405",2021-12-04,2793875,0,593447.882016529,0,74999.7360115026,80384.64610767,1553.9227901126,347658.654106108,11837.9924422193,1636122.84616224,2746005.67963638,"5_132_15",1,FALSE
"11406",2021-12-11,2260396.66666667,0,519975.733395233,0,12577.1456319867,56727.5546583894,7461.58686175011,283284.451127332,20628.8778583229,1636122.84616224,2536778.19569525,"5_132_15",1,FALSE
"11407",2021-12-18,2399176.66666667,0,571195.650053016,0,182123.886411615,80233.353983523,468.819350335719,295550.571494149,27429.5845545932,1636122.84616224,2793124.71200947,"5_132_15",1,FALSE
"11408",2021-12-25,3827520,0,639496.106272453,391745.003213032,293797.53776144,56596.7512789953,73060.2511583635,234962.808769018,37651.8991153427,1636122.84616224,3363433.20373088,"5_132_15",1,FALSE
"11409",2022-01-01,3109461.66666667,0,610926.942948353,186351.474580277,103320.003250935,37440.3146392888,23555.6951816183,248583.745738503,49358.8992438424,1636122.84616224,2895659.92174505,"5_132_15",1,FALSE
"11410",2022-01-08,2228128.33333333,0,474076.915280241,0,18584.7821520242,31492.3888884049,40131.0249034573,257882.918305962,52001.0774637262,1636122.84616224,2510291.95315605,"5_132_15",1,FALSE
"11411",2022-01-15,2202593.33333333,0,310458.23821044,0,102799.623517199,19542.138167742,13.4474918443737,229614.373739712,23435.5075611757,1636122.84616224,2321986.17485035,"5_132_15",1,FALSE
"11412",2022-01-22,1918293.33333333,0,198554.102585408,0,18466.5329652719,66707.8341329931,0.00408973019289672,193282.104402715,9044.33977039311,1636122.84616224,2122177.76410875,"5_132_15",1,FALSE
"11413",2022-01-29,1862458.33333333,0,147209.007622291,0,55678.4668798658,45335.280417751,1.24375425150688e-06,178401.926233253,6121.24364658309,1636122.84616224,2068868.77096322,"5_132_15",1,FALSE
"11414",2022-02-05,1975951.66666667,0,114717.702951666,0,8924.75080973512,29127.395137492,31.0200707523455,238541.559998256,28809.765604763,1636122.84616224,2056275.0407349,"5_132_15",1,FALSE
"11415",2022-02-12,1827318.33333333,0,63394.965073305,0,11105.9812963902,66229.6353810774,0.00943438795210512,1947.51226681817,16478.2302439862,1636122.84616224,1795279.1798582,"5_132_15",1,FALSE
"11416",2022-02-19,1656268.33333333,0,-19296.61605689,0,1615.61050880687,44952.1810473957,2.86915266210593e-06,11.9708950566468,11735.9282494795,1636122.84616224,1675141.92080895,"5_132_15",1,FALSE
"11417",2022-02-26,1703790,0,-131825.595159648,0,11703.763913596,68586.4078964743,8.72556530580802e-10,80361.084296729,9924.52917578814,1636122.84616224,1674873.03628518,"5_132_15",1,FALSE
"11418",2022-03-05,1488115,0,-256668.912462722,0,1704.68481248082,46849.8996078671,2.65358797079605e-13,108097.199040849,8596.00735503222,1636122.84616224,1544701.72451574,"5_132_15",1,FALSE
"11419",2022-03-12,1727330,0,-343223.648401752,0,134686.617167805,78786.0102308254,8.06999761272365e-17,104039.72953871,4008.82180241025,1636122.84616224,1614420.37650024,"5_132_15",1,FALSE
"11420",2022-03-19,1208246.66666667,0,-326674.260249628,0,26346.3028364922,55351.0044949455,2.45421904930586e-20,73055.1869508345,4060.08583985655,1636122.84616224,1468261.16603474,"5_132_15",1,FALSE
"11421",2022-03-26,1388960,0,-199385.984115986,0,43575.2300097429,77682.7139869131,7.46368392040068e-24,78316.9562830969,8966.16316473843,1636122.84616224,1645277.92549074,"5_132_15",1,FALSE
"11422",2022-04-02,2408331.66666667,0,-61378.5059431823,0,6796.70870906109,54408.1317300405,2.26982907982087e-27,59492.2535312681,4839.74155839341,1636122.84616224,1700281.17574782,"5_132_15",1,FALSE
"11423",2022-04-09,1131721.66666667,0,-63353.6003386998,-385309.542332299,979.972540826031,47427.2503331156,6.90292368560521e-31,67334.5224317204,19327.4351048757,1636122.84616224,1322528.88390178,"5_132_15",1,FALSE
"11424",2022-04-16,950015,0,-268399.485348449,-388190.62417497,139.626145799777,30635.2494403687,2384.62499290032,46686.4340927182,14059.2094859529,1636122.84616224,1073437.88079656,"5_132_15",1,FALSE
"11425",2022-04-23,801298.333333333,0,-572694.970265193,0,19.8599808588463,90572.8631136753,0.729208828165991,23447.9170592099,3232.83965880192,1636122.84616224,1180702.08491842,"5_132_15",1,FALSE
"11426",2022-04-30,779838.333333334,0,-786871.224397443,238752.234845661,2.82413484768602,65799.2176638034,220849.17171358,14982.3941988071,1835.73737848914,1636122.84616224,1391473.20169998,"5_132_15",1,FALSE
"11427",2022-05-07,889546.666666667,0,-808963.599338269,0,0.401584584546395,73698.4707965368,136.699596643612,34055.8746555487,309.14512894624,1636122.84616224,935359.838586227,"5_132_15",1,FALSE
"11428",2022-05-14,862850,0,-710410.782492413,0,0.0571039964998955,51050.943525573,227665.528832575,216.597122383266,4197.00959440856,1636122.84616224,1208842.19984876,"5_132_15",1,FALSE
"11429",2022-05-21,2601601.66666667,0,-645834.99777259,451104.860197775,40.7909134377859,56433.8475675907,145.57032870684,1.32896843850693,6840.24952002364,1636122.84616224,1504854.49588562,"5_132_15",1,FALSE
"11430",2022-05-28,905008.333333334,0,-690433.850400212,0,5.80080766043953,37316.5530278969,321.717079778565,24746.1468075494,12903.7269698743,1636122.84616224,1020982.94045478,"5_132_15",1,FALSE
"11431",2022-06-04,910551.666666667,0,-782445.234468811,-63076.766097246,0.824864646617632,23493.9879782215,0.0979120101092171,36043.1550296614,14492.3101533426,1636122.84616224,864631.221534062,"5_132_15",1,FALSE
"11432",2022-06-11,923853.333333333,0,-818340.516936852,0,3745.39415482807,14296.5934169473,2.97766599309025e-05,34707.4286970894,5293.95100456391,1636122.84616224,875825.69652859,"5_132_15",1,FALSE
"11433",2022-06-18,982420,0,-773249.846859727,0,536.657320393449,43544.1751510947,9.0555721995401e-09,50823.1504329295,9316.71849155411,1636122.84616224,967093.700698491,"5_132_15",1,FALSE
"11434",2022-06-25,1056811.66666667,0,-706057.713474714,0,76.3939489309638,27849.1519461789,12389.8307342589,48243.8195023358,7828.14921612437,1636122.84616224,1026452.47803535,"5_132_15",1,FALSE
"11435",2022-07-02,932326.666666667,0,-662482.49759448,0,12663.0826963262,91908.9594669852,3.87863655391412,26912.5096290586,6188.63382030165,1636122.84616224,1111317.41281698,"5_132_15",1,FALSE
"11436",2022-07-09,1126221.66666667,0,-612899.26674032,0,1848.09400308221,67028.6601892852,93108.7385222045,44875.78369986,5790.02102582232,1636122.84616224,1235874.87686217,"5_132_15",1,FALSE
"11437",2022-07-16,1140006.66666667,0,-504511.48084408,0,6843.5401118816,73970.7355499117,36.0461672037982,47118.9776981529,3272.71865450823,1636122.84616224,1262853.38349981,"5_132_15",1,FALSE
"11438",2022-07-23,1479303.33333333,0,-351415.446977197,0,11034.0373851328,51278.0100300461,0.0109631427174063,89428.6521142101,7814.51263360228,1636122.84616224,1444262.62231117,"5_132_15",1,FALSE
"11439",2022-07-30,1647193.33333333,0,-235008.350174258,0,1604.90519037864,33453.6120953319,3.33407216060392e-06,121489.764313829,3849.51082221875,1636122.84616224,1561512.28841307,"5_132_15",1,FALSE
"11440",2022-08-06,2009478.33333333,0,-205856.50648714,0,12839.5437298655,78246.6846458236,1.01394619937386e-09,161000.118488029,29375.2202728634,1636122.84616224,1711727.90681168,"5_132_15",1,FALSE
"11441",2022-08-13,1523443.33333333,0,-211598.328804188,0,1874.53564556016,54889.3735849964,19908.0614169455,1186.78183735318,16710.9243645775,1636122.84616224,1519094.19420748,"5_132_15",1,FALSE
"11442",2022-08-20,1420118.33333333,0,-149265.636669418,0,163652.830418035,83112.9429767353,6.345325400205,7.2890743701097,11822.2338929865,1636122.84616224,1745458.85118035,"5_132_15",1,FALSE
"11443",2022-08-27,1673551.66666667,0,15127.4694243549,0,34825.9373651091,59105.5860326052,20845.2407787463,113476.467540924,26727.5772144835,1636122.84616224,1906231.12451846,"5_132_15",1,FALSE
"11444",2022-09-03,2061091.66666667,0,204568.093743389,0,25792.0536689126,74675.7481826881,6.65909891025383,194372.992265345,43608.1558852197,1636122.84616224,2179146.5490067,"5_132_15",1,FALSE
"11445",2022-09-10,2144110,0,318421.840334145,0,3869.90511250086,51867.5721770455,0.00202517260194408,236847.124995135,38288.6109338048,1636122.84616224,2285417.90174004,"5_132_15",1,FALSE
"11446",2022-09-17,2058653.33333333,0,342975.968863765,0,554.638906642803,65964.3747546815,9368.95205588384,199258.092994125,48601.0454859875,1636122.84616224,2302845.91922332,"5_132_15",1,FALSE
"11447",2022-09-24,2208345,0,353716.194724949,0,231.699764985062,62914.2469434834,2.91209320815156,252665.29174025,15471.9573882435,1636122.84616224,2321125.14881736,"5_132_15",1,FALSE
"11448",2022-10-01,2603008.33333333,0,415169.723112068,23102.89948405,341310.076383355,60300.8028524148,220.702638760762,317982.28193324,20153.5967693424,1636122.84616224,2814362.92933547,"5_132_15",1,FALSE
"11449",2022-10-08,2313193.33333333,0,509005.841278554,0,157566.206582619,40283.2821405641,2255.93524346267,293722.864550353,14732.1916916915,1636122.84616224,2653689.16764948,"5_132_15",1,FALSE
"11450",2022-10-15,2813106.66666667,0,577192.149846955,0,179820.034516595,70413.911118108,4192.99144838013,340182.854296574,28714.7551029835,1636122.84616224,2836639.54249183,"5_132_15",1,FALSE
"11451",2022-10-22,2665110,0,614362.746187478,0,40240.3128327293,48338.2540911929,1.28759273563219,375285.026366393,34005.6155373401,1636122.84616224,2748356.08877011,"5_132_15",1,FALSE
"11452",2022-10-29,2947875,0,679988.242188387,0,67383.3732516594,31296.9629603357,89132.1231955078,391983.684744137,32101.1254232086,1636122.84616224,2928008.35792547,"5_132_15",1,FALSE
"11453",2022-11-05,2768941.66666667,0,808506.650463777,0,11097.8139740801,88584.1369621243,34.1089580318628,403921.469104556,21424.075926694,1636122.84616224,2969691.1015515,"5_132_15",1,FALSE
"11454",2022-11-12,2666240,0,935471.299579059,0,160388.643431345,63986.7233177986,110960.582375491,4279.55667715718,13582.836307224,1636122.84616224,2924792.48785031,"5_132_15",1,FALSE
"11455",2022-11-19,2559550,0,947374.673675315,0,33796.5842093666,69201.8821158309,45.3300401818009,26.3696468551165,10659.6240542343,1636122.84616224,2697227.30990402,"5_132_15",1,FALSE
"11456",2022-11-26,2653766.66666667,0,809503.388922957,0,161572.815285039,47349.500375334,66789.3514262059,391433.28488534,1846.02585374443,1636122.84616224,3114617.21291086,"5_132_15",1,FALSE
"11457",2022-12-03,2144703.33333333,0,620796.469900986,0,34167.667890919,67991.4268952336,24.0044386421503,401340.886069909,13392.7090077656,1636122.84616224,2773836.01036569,"5_132_15",1,FALSE
"11458",2022-12-10,2451681.66666667,0,522396.376779177,0,5220.13760837859,46368.5197539313,0.00730054837293577,467356.303624955,38572.0279698431,1636122.84616224,2716036.21919907,"5_132_15",1,FALSE
"11459",2022-12-17,2469486.66666667,0,556761.566043736,0,750.225646826398,47648.8305043206,2.22021691310886e-06,468662.466248108,31255.6325023635,1636122.84616224,2741201.56710981,"5_132_15",1,FALSE
