"","ds","dep_var","trend","season","holiday","ctv_S","ooh_S","facebook_S","search_S","newsletter","intercept","depVarHat","solID","cluster","top_sol"
"9805",2021-05-08,81377.1666666667,0,-57070.5397359216,33326.5146737523,2924.36811302044,11296.1676070219,3.38345641425816e-14,7822.83397607728,3583.74583101367,141689.959680708,143573.050145672,"3_129_5",3,FALSE
"9806",2021-05-15,88087.1666666667,0,-49658.4674837787,0,677.560499504666,8433.60804171619,4.31901567923334e-17,558.865371197027,8754.67487399883,141689.959680708,110456.200983346,"3_129_5",3,FALSE
"9807",2021-05-22,91918.5,0,-46313.5960037081,-4692.14643656047,153.957483373028,7376.1701739761,11405.9182183355,35.7515410171813,9755.97688998982,141689.959680708,119411.991547131,"3_129_5",3,FALSE
"9808",2021-05-29,82632.1666666667,0,-50639.1291188651,0,34.8260871586763,4975.7670188632,20.5896414926996,5454.02245986904,3255.15004612725,141689.959680708,104791.185815354,"3_129_5",3,FALSE
"9809",2021-06-05,83379.8333333333,0,-56974.4088387159,0,1572.70868773779,6107.7490786171,8237.33986578494,7567.31363962365,825.786860651988,141689.959680708,109026.448974408,"3_129_5",3,FALSE
"9810",2021-06-12,74627.1666666667,0,-58423.5783779612,0,360.124884165284,3995.41668217892,13.3355531797314,6501.56995790017,1369.88882375001,141689.959680708,95506.717203921,"3_129_5",3,FALSE
"9811",2021-06-19,103640.666666667,0,-54533.6988883955,0,11616.8153851115,2488.20321769943,4.01803053160923,9079.43414446625,1622.87454773053,141689.959680708,111967.606117852,"3_129_5",3,FALSE
"9812",2021-06-26,92793.1666666667,0,-49925.0587608046,0,2913.35567348496,8997.92414455352,0.00512958504134697,7923.29395313128,361.481559755394,141689.959680708,111960.961380414,"3_129_5",3,FALSE
"9813",2021-07-03,112694.333333333,0,-47016.5965310892,0,1706.73218281521,6322.05459706607,19524.9942455702,10938.654188352,3808.08768493794,141689.959680708,136973.88604836,"3_129_5",3,FALSE
"9814",2021-07-10,118422,0,-42918.2237137386,0,391.268012907081,4156.86354771241,49.980229778425,11076.6573216571,2722.72977717948,141689.959680708,117169.234856204,"3_129_5",3,FALSE
"9815",2021-07-17,131550.833333333,0,-34318.8777399378,0,2063.57794639029,8074.8979774,0.0638822390864609,11456.4377898595,870.600511141908,141689.959680708,129836.660047801,"3_129_5",3,FALSE
"9816",2021-07-24,127936,0,-23347.5659939437,0,474.542330425679,5542.4057434744,8.15464457100645e-05,11533.9096947232,5953.50707745326,141689.959680708,141846.758614387,"3_129_5",3,FALSE
"9817",2021-07-31,145581.166666667,0,-16044.8215264742,0,2547.891891126,9911.8091579289,1.04094847168935e-07,13329.8956378729,4569.361577361,141689.959680708,156004.096418627,"3_129_5",3,FALSE
"9818",2021-08-07,155335.5,0,-14882.7498041751,0,588.392822941929,9421.93306454453,1.32878105110688e-10,15643.8490557805,3798.49745030256,141689.959680708,156259.882270103,"3_129_5",3,FALSE
"9819",2021-08-14,137485.5,0,-14933.2251675866,0,10918.5337756133,6692.70133538196,1.69620219424553e-13,1278.2834615415,8799.36182353579,141689.959680708,154445.614909194,"3_129_5",3,FALSE
"9820",2021-08-21,197011,0,-9099.05164803779,0,2720.22758899661,4440.04268519822,2322.91373253199,82.6294428559602,9764.33964046993,141689.959680708,151921.061122723,"3_129_5",3,FALSE
"9821",2021-08-28,233643.166666667,0,3573.21489330368,0,42984.7562480889,2793.31520580617,1261.02958513203,18319.3322253311,16864.2999385115,141689.959680708,227485.907776881,"3_129_5",3,FALSE
"9822",2021-09-04,200206.5,0,16609.7351620737,0,15342.5531673086,1693.33431325454,1.66358074337416,18893.6358231354,11627.1426609718,141689.959680708,205858.024388195,"3_129_5",3,FALSE
"9823",2021-09-11,202741.833333333,0,23458.8255216026,0,23578.5200829447,8815.9590166032,643.224652498909,16808.610903196,2063.41779977532,141689.959680708,217058.517657329,"3_129_5",3,FALSE
"9824",2021-09-18,188657,0,24551.2398114889,0,6669.52868991163,6165.4490724519,0.834870965896316,18611.3203328636,6665.11413338493,141689.959680708,204353.446591775,"3_129_5",3,FALSE
"9825",2021-09-25,252972.166666667,0,25769.4054760046,0,33615.490781266,9067.89469410448,6201.87294060803,21466.299607636,11843.9624731178,141689.959680708,249654.885653445,"3_129_5",3,FALSE
"9826",2021-10-02,235793,0,30849.8591420884,1706.77456760164,49044.6725871437,8153.09201079172,9.41618524410487,21136.2967864757,15284.2862160798,141689.959680708,267874.357176133,"3_129_5",3,FALSE
"9827",2021-10-09,300339.166666667,0,37521.5591872263,0,35961.6760388463,11414.7894252019,15908.9875160178,22506.085545387,9015.65072675,141689.959680708,274018.708120137,"3_129_5",3,FALSE
"9828",2021-10-16,228368.5,0,41862.2144693606,0,11724.7689809521,8549.79096489078,12529.0876187625,21763.2217876647,21115.2001134621,141689.959680708,259234.243615801,"3_129_5",3,FALSE
"9829",2021-10-23,258472.166666667,0,44504.8492971338,0,20404.3917353084,7581.76317132173,14256.1125887158,22379.2738718645,19453.7560524649,141689.959680708,270270.106397517,"3_129_5",3,FALSE
"9830",2021-10-30,256540,0,49985.8590580356,0,7313.8190701991,5140.46076447152,15986.6539446151,23553.6325562671,4562.15860650709,141689.959680708,248232.543680803,"3_129_5",3,FALSE
"9831",2021-11-06,340708.5,0,59719.0526863575,0,9058.43294715105,11088.2100208057,10302.0990188428,26249.3316862486,12241.4093133104,141689.959680708,270348.495353424,"3_129_5",3,FALSE
"9832",2021-11-13,280329.166666667,0,67936.0492190228,0,2217.95021593734,8231.7275096526,21925.3188878462,2664.31358745714,10412.6457194214,141689.959680708,255077.964820045,"3_129_5",3,FALSE
"9833",2021-11-20,330315.5,0,66829.6332052713,0,20824.5984545577,8807.17820759946,9497.87945486237,175.766577084086,10066.5737916059,141689.959680708,257891.589371689,"3_129_5",3,FALSE
"9834",2021-11-27,310374.333333333,0,55606.2331266235,0,5722.04395496467,6157.92876831796,6227.76869624257,32793.5392531363,20262.252872624,141689.959680708,268459.726352617,"3_129_5",3,FALSE
"9835",2021-12-04,279387.5,0,42610.5206262527,0,11560.4702994317,7883.43301871656,3421.96624408616,31877.5333441009,10429.3815289429,141689.959680708,249473.264742239,"3_129_5",3,FALSE
"9836",2021-12-11,226039.666666667,0,37348.1236578869,0,2897.6771756277,5385.1731038541,8138.25935102842,29348.089726994,18770.5428507393,141689.959680708,243577.825546838,"3_129_5",3,FALSE
"9837",2021-12-18,239917.666666667,0,41019.4337487029,0,24629.8536782727,7836.57768967576,1616.87761877739,29918.5554894435,22334.018981605,141689.959680708,269045.276887185,"3_129_5",3,FALSE
"9838",2021-12-25,382752,0,45920.8433403803,28825.3774484122,41122.6437912036,5346.92335059258,20971.309168145,27388.8143847168,27756.4674852442,141689.959680708,339022.338649403,"3_129_5",3,FALSE
"9839",2022-01-01,310946.166666667,0,43875.8723144552,13696.1876188555,14318.1686435824,3435.34864594269,12973.0778146636,28077.6055954555,33631.8379475163,141689.959680708,291698.058261179,"3_129_5",3,FALSE
"9840",2022-01-08,222812.833333333,0,34055.4243168835,0,3685.19811969587,2771.19337902468,16558.7219236246,28461.2559256338,33892.9511992922,141689.959680708,261114.704544863,"3_129_5",3,FALSE
"9841",2022-01-15,220259.333333333,0,22306.7925732891,0,14862.2625391076,1679.10244363039,36.7711053542047,27217.5148621368,11823.1322627388,141689.959680708,219615.535466965,"3_129_5",3,FALSE
"9842",2022-01-22,191829.333333333,0,14272.3273486983,0,3845.59400127095,6246.60254952298,0.0469830392939858,25544.3073855474,5477.83366558334,141689.959680708,197076.67161437,"3_129_5",3,FALSE
"9843",2022-01-29,186245.833333333,0,10594.5996017854,0,9202.39085449468,4099.83285087346,5.99743881154616e-05,24854.0123433513,6179.22972526667,141689.959680708,196620.025116454,"3_129_5",3,FALSE
"9844",2022-02-05,197595.166666667,0,8274.33045277346,0,2256.2044499341,2559.3007522112,403.042123331213,27753.3192711592,25204.7523090632,141689.959680708,208140.90903918,"3_129_5",3,FALSE
"9845",2022-02-12,182731.833333333,0,4595.05391220177,0,2753.76789220708,6206.05566004851,0.519867141452595,2917.15455178014,13279.5845898209,141689.959680708,171442.096153908,"3_129_5",3,FALSE
"9846",2022-02-19,165626.833333333,0,-1342.97496910214,0,637.081411483918,4069.27037417807,0.000663624421705254,193.171565790017,10612.1876696899,141689.959680708,155858.696396372,"3_129_5",3,FALSE
"9847",2022-02-26,170379,0,-9416.55799003951,0,2940.06370584574,6488.52262787755,8.47123172394604e-07,19290.9919227669,10065.3770059777,141689.959680708,171058.356953984,"3_129_5",3,FALSE
"9848",2022-03-05,148811.5,0,-18360.9929154307,0,681.29074142784,4283.42202942687,1.08136113368434e-09,20933.3346967025,9331.70915672379,141689.959680708,158558.723389559,"3_129_5",3,FALSE
"9849",2022-03-12,172733,0,-24558.5229000435,0,18946.9975379735,7641.00839177259,1.38036821506399e-12,20497.4431846619,4534.05972172487,141689.959680708,168750.945616797,"3_129_5",3,FALSE
"9850",2022-03-19,120824.666666667,0,-23379.581112834,0,5106.53895922694,5188.23147116652,1.76205372082025e-15,17891.5319215483,5724.33826136018,141689.959680708,152221.019181176,"3_129_5",3,FALSE
"9851",2022-03-26,138896,0,-14277.9091791631,0,7618.27736945897,7534.93463758936,2.24927905552544e-18,18477.146913375,11454.3792378681,141689.959680708,172496.788659836,"3_129_5",3,FALSE
"9852",2022-04-02,240833.166666667,0,-4404.13717075611,0,1840.79201109981,5102.8008466213,2.87122702891846e-21,16598.0398269431,5815.5505281724,141689.959680708,166643.005722788,"3_129_5",3,FALSE
"9853",2022-04-09,113172.166666667,0,-4543.28992224738,-28346.6661570749,422.492040763691,4336.05272392253,3.66514978714639e-24,17488.901273021,19546.6779447104,141689.959680708,150594.127583803,"3_129_5",3,FALSE
"9854",2022-04-16,95001.5,0,-19223.5754180013,-28580.0561764202,95.7901384986492,2721.39852221641,4748.62816413988,15121.5044826063,12995.5435775596,141689.959680708,129569.192971307,"3_129_5",3,FALSE
"9855",2022-04-23,80129.8333333333,0,-41027.2049006372,0,21.657519838553,9002.88125522237,6.90337367203591,11473.3512781839,2381.57477367757,141689.959680708,123549.122980665,"3_129_5",3,FALSE
"9856",2022-04-30,77983.8333333334,0,-56394.7342711159,17587.0213597378,4.89352218952787,6326.34130080903,29467.4314886151,9619.38091486202,2474.73730955673,141689.959680708,150775.031305362,"3_129_5",3,FALSE
"9857",2022-05-07,88954.6666666667,0,-58004.6131714064,0,1.10553430195461,7123.35904254813,154.547447044883,13622.7474652958,288.383919989761,141689.959680708,104875.489918482,"3_129_5",3,FALSE
"9858",2022-05-14,86285,0,-50951.2595648002,0,0.249751918674446,4775.51870752356,29699.0880894729,1073.26001430954,7900.02909821634,141689.959680708,134186.845777349,"3_129_5",3,FALSE
"9859",2022-05-21,260160.166666667,0,-46307.326630948,33326.5146737523,48.4457185823656,5228.2625759515,159.664322009612,69.1702978294785,9595.84771789844,141689.959680708,143810.538355784,"3_129_5",3,FALSE
"9860",2022-05-28,90500.8333333334,0,-49478.9744328576,0,10.9488277678726,3349.79419284709,1465.76295222217,12377.6418770558,14440.8051616642,141689.959680708,123855.938259408,"3_129_5",3,FALSE
"9861",2022-06-04,91055.1666666667,0,-56062.9970614994,-4692.14643656047,2.47366419866654,2055.97758901026,1.94423230111838,13908.0801558738,14429.5074463132,141689.959680708,111332.799270345,"3_129_5",3,FALSE
"9862",2022-06-11,92385.3333333333,0,-58644.8898989817,0,1315.90493738333,1226.35719077675,0.00248195572064078,13584.3705561388,4961.43991293488,141689.959680708,104133.144860916,"3_129_5",3,FALSE
"9863",2022-06-18,98242,0,-55427.7475196713,0,300.652654270692,3791.6941271127,3.16824130216812e-06,15803.6089505177,11029.5132504452,141689.959680708,117187.681146551,"3_129_5",3,FALSE
"9864",2022-06-25,105681.166666667,0,-50617.1136230755,0,68.0948140181611,2350.45398584666,10624.3642635421,15404.2337643157,8961.89959001862,141689.959680708,128481.892475374,"3_129_5",3,FALSE
"9865",2022-07-02,93232.6666666667,0,-47490.5674714322,0,3173.17027679857,9156.47235460692,18.6495641803322,12157.0779670132,7391.79997897179,141689.959680708,126096.562350847,"3_129_5",3,FALSE
"9866",2022-07-09,112622.166666667,0,-43936.119998655,0,736.812243554145,6459.70244561091,22767.4270460354,15085.8653633798,7345.48219124432,141689.959680708,150149.128971878,"3_129_5",3,FALSE
"9867",2022-07-16,114000.666666667,0,-36174.9601334717,0,1989.19588013113,7157.50469681508,69.9599666061884,15292.3956029372,4328.8952158876,141689.959680708,134352.950909614,"3_129_5",3,FALSE
"9868",2022-07-23,147930.333333333,0,-25210.9060893036,0,2812.82598599483,4802.420270998,0.0894652979072028,19558.8619628924,10462.9547449069,141689.959680708,154116.206021495,"3_129_5",3,FALSE
"9869",2022-07-30,164719.333333333,0,-16870.2541428313,0,651.080716731788,3046.63061633148,0.000114203602681045,21787.901939477,4827.33445720638,141689.959680708,155132.653381827,"3_129_5",3,FALSE
"9870",2022-08-06,200947.833333333,0,-14779.2299095934,0,3159.39293119847,7568.93466250095,1.45782032235478e-07,24097.3066638812,26103.7673026434,141689.959680708,187840.131331484,"3_129_5",3,FALSE
"9871",2022-08-13,152344.333333333,0,-15193.0538590345,0,733.524428063138,5130.13529234838,13028.00502567,2331.31764433962,13525.6159227404,141689.959680708,161245.504134835,"3_129_5",3,FALSE
"9872",2022-08-20,142011.833333333,0,-10734.0670473262,0,22461.3805550581,8153.38947653052,24.9896151897193,153.042234113293,10659.8984202579,141689.959680708,172408.592934531,"3_129_5",3,FALSE
"9873",2022-08-27,167355.166666667,0,1040.2100220551,0,6278.53022416744,5607.30016378058,13228.2616816051,21856.0708569429,22916.4530281558,141689.959680708,212616.785657415,"3_129_5",3,FALSE
"9874",2022-09-03,206109.166666667,0,14615.9922413333,0,5074.25654659626,7210.94893191625,25.5713092144949,25916.4991892092,31468.4608630493,141689.959680708,226001.688762027,"3_129_5",3,FALSE
"9875",2022-09-10,214411,0,22777.3384772722,0,1198.24077394858,4844.61655645454,0.0326634758119856,27677.3318388142,25941.0592878182,141689.959680708,224128.579278492,"3_129_5",3,FALSE
"9876",2022-09-17,205865.333333333,0,24534.0364771536,0,273.491287025549,6232.99740163872,9356.1765060449,25843.2997447314,32821.252570134,141689.959680708,240751.213667436,"3_129_5",3,FALSE
"9877",2022-09-24,220834.5,0,25296.0865798987,0,150.677164019213,5919.25727894457,15.7195666170316,28320.2264445899,6646.30614987835,141689.959680708,208038.232864656,"3_129_5",3,FALSE
"9878",2022-10-01,260300.833333333,0,29695.9914156346,1706.77456760164,51503.7044751533,5639.3761595525,1240.76383810693,30846.3622229502,16682.56800062,141689.959680708,279005.500360327,"3_129_5",3,FALSE
"9879",2022-10-08,231319.333333333,0,36423.3566639215,0,20770.6613415476,3648.25291867736,4484.31043232223,29813.8541656723,12695.5125704425,141689.959680708,249525.907773291,"3_129_5",3,FALSE
"9880",2022-10-15,281310.666666667,0,41309.9611130912,0,23799.1278148653,6688.92099523308,6046.5895568791,31597.8059527994,23709.2851829493,141689.959680708,274841.650296525,"3_129_5",3,FALSE
"9881",2022-10-22,266511,0,43960.2122745656,0,6747.84840460687,4437.12881370658,9.1370913107848,32801.7364522988,25443.4808870838,141689.959680708,255089.503604281,"3_129_5",3,FALSE
"9882",2022-10-29,294787.5,0,48641.6896818545,0,10501.0141891769,2791.29537589694,22463.9716302587,33337.3013221702,23196.4614598116,141689.959680708,282621.693339877,"3_129_5",3,FALSE
"9883",2022-11-05,276894.166666667,0,57846.0559349896,0,2605.9603282392,8767.64180841668,67.7566754806205,33725.2561958243,15603.4211302882,141689.959680708,260306.051753947,"3_129_5",3,FALSE
"9884",2022-11-12,266624,0,66974.3848792087,0,21904.036892037,6124.10959481319,24014.2372596873,4127.79102868253,11070.7642391319,141689.959680708,275905.283574269,"3_129_5",3,FALSE
"9885",2022-11-19,255955,0,67885.2719170282,0,6086.89140280674,6623.79237513585,79.9524852589615,278.359320631291,10190.490667252,141689.959680708,232834.717848821,"3_129_5",3,FALSE
"9886",2022-11-26,265376.666666667,0,58061.3045184732,0,21946.9182978242,4387.01150350293,20403.6767998215,34096.4712978397,1136.52844153355,141689.959680708,281721.870539703,"3_129_5",3,FALSE
"9887",2022-12-03,214470.333333333,0,44568.0928187041,0,6101.55616284888,6441.92306422856,54.704440825896,33721.4565672014,15779.7849553996,141689.959680708,248357.477689916,"3_129_5",3,FALSE
"9888",2022-12-10,245168.166666667,0,37521.7868786128,0,1454.16354377778,4247.89223504462,0.0699289834698496,35867.8880214735,30127.4580711627,141689.959680708,250909.218359763,"3_129_5",3,FALSE
"9889",2022-12-17,246948.666666667,0,39984.4172526176,0,332.638631411856,4303.92212286242,8.92652014234153e-05,35826.3071924202,22390.4812839075,141689.959680708,244527.726253193,"3_129_5",3,FALSE
"9890",2022-12-24,320815,0,45389.5332590195,28825.3774484122,51903.1697520083,2699.24705400973,24608.8640310307,37584.0661878787,33693.7300838894,141689.959680708,366393.947496957,"3_129_5",3,FALSE
"9891",2022-12-31,274685.166666667,0,44904.6139316258,13696.1876188555,39649.9140584263,1632.9125345032,85.330158634996,34773.4249569027,28885.8156587886,141689.959680708,305318.158598445,"3_129_5",3,FALSE
"9892",2020-01-04,217150.666666667,143984.479766929,36945.1117373489,0,4552.35335275857,17753.60921076,7317.6629647084,6734.86607226442,10845.6607175054,0,228133.743822275,"3_130_8",3,FALSE
"9893",2020-01-11,246413.166666667,144053.436141639,26743.8146468921,0,1782.52890914583,12591.2865204309,8687.53182809789,7092.88229953606,5156.71328739222,0,206108.193633134,"3_130_8",3,FALSE
"9894",2020-01-18,201252,144122.392512171,16976.718467747,0,351.769227388841,8137.15753231455,6987.40713674118,6254.66608077627,4956.72995273215,0,187786.840909871,"3_130_8",3,FALSE
"9895",2020-01-25,173891.166666667,144191.348882703,11322.9979195434,0,68.2045702819479,4884.47288510017,4827.08047919596,6254.08575650636,2648.20456291826,0,174196.395056249,"3_130_8",3,FALSE
"9896",2020-02-01,177230.666666667,144260.305253235,8812.08234404356,0,4919.70607649712,8685.08454385295,36.673040461612,5998.9029505438,854.431999139533,0,173567.186207773,"3_130_8",3,FALSE
"9897",2020-02-08,180905.833333333,144329.261623766,6478.86791829874,0,1010.31716901838,5259.41353964033,5287.56042864878,5952.05663939825,938.56968971012,0,169256.047008481,"3_130_8",3,FALSE
"9898",2020-02-15,195274,144398.217994298,2466.91110395766,0,27549.8007330967,3018.29490841902,1241.39128025363,108.48351548886,4122.22657315444,0,182905.326108668,"3_130_8",3,FALSE
"9899",2020-02-22,150780.5,144467.17436483,-3608.99324861683,0,8003.50808707989,1674.82398518517,9.0516293707018,1.34987396010918,4673.38380109682,0,155220.298492906,"3_130_8",3,FALSE
"9900",2020-02-29,151039.166666667,144536.130731899,-11380.4965504505,0,20092.3010038596,911.264739783244,2289.57765815227,5574.93220509572,17.9768703080196,0,162041.686658647,"3_130_8",3,FALSE
"9901",2020-03-07,158884,144605.087098968,-19037.662230071,0,5135.34588198115,490.39318825528,16.8932956552859,6067.20587349618,335.801682313783,0,137613.064790598,"3_130_8",3,FALSE
"9902",2020-03-14,160599,144674.043466036,-22648.526300989,0,8937.73014985747,8205.25840836109,0.121507435977046,5655.58784368524,137.399494959917,0,144961.614569347,"3_130_8",3,FALSE
"9903",2020-03-21,135601,144742.999833105,-18752.2389781096,0,1936.22684090721,4930.71598895727,0.000873797248395317,5576.35744917158,289.971461947016,0,138724.033469776,"3_130_8",3,FALSE
"9904",2020-03-28,210393.666666667,144811.956200174,-9242.35920392453,0,382.832745470806,10520.1846548245,16801.3099096876,5807.21602583235,682.85218258719,0,169763.992514652,"3_130_8",3,FALSE
"9905",2020-04-04,112083.5,144880.912567243,-2552.24194909236,-22748.0221873873,74.255685430726,6564.85116734795,158.355827189394,5162.1775710277,641.639863529162,0,132181.928545288,"3_130_8",3,FALSE
"9906",2020-04-11,114114,144949.868934312,-7428.31019167962,-22935.3162172729,14.3487490334265,10843.7766936257,1.14078402177244,5115.38558550688,42.4887961721698,0,130603.383133719,"3_130_8",3,FALSE
"9907",2020-04-18,116688,145018.82530054,-24203.4001412929,0,2710.89060187701,6803.34255290311,2129.12213419347,5020.39266854071,914.511768223819,0,138393.684884986,"3_130_8",3,FALSE
"9908",2020-04-25,88880.6666666667,145087.781666769,-43104.6630463348,14113.4745752639,541.228356762386,3998.6227807418,15.6808158205932,5036.37656755261,248.225429308705,0,125936.727145884,"3_130_8",3,FALSE
"9909",2020-05-02,89887.3333333333,145156.738032997,-52694.834900819,0,105.182504589542,2251.39300174983,0.112784987587072,4313.90159404542,137.229741740774,0,99269.7227592912,"3_130_8",3,FALSE
"9910",2020-05-09,88937.3333333334,145225.694399225,-50328.8544631032,0,20.3325362658506,8908.2902881109,0.000811071367801722,4549.73886415823,10.7790492495048,0,108385.981484978,"3_130_8",3,FALSE
"9911",2020-05-16,191537.5,145294.650765454,-43675.336249994,26744.3194563319,3.92636414422184,5414.05594231613,5500.9855572317,74.6038494788129,3547.18365581079,0,142904.389340773,"3_130_8",3,FALSE
"9912",2020-05-23,100684.5,145363.607131682,-41942.123909598,0,0.75805868223125,13653.469520325,42.1250095182802,0.926600457214059,4598.65141100372,0,121717.413822071,"3_130_8",3,FALSE
"9913",2020-05-30,86919.8333333334,145432.563496218,-46689.5522204917,-3765.41815019427,0.146351885814537,8987.79318749507,0.303074820244327,4432.89002195425,789.403741117567,0,109188.129502805,"3_130_8",3,FALSE
"9914",2020-06-06,72725,145501.519860753,-51949.5684296166,0,0.0282546924823604,5469.40753646625,0.00217950839189722,4208.9175087356,99.6931749204534,0,103330.00008546,"3_130_8",3,FALSE
"9915",2020-06-13,75373,145570.476225289,-52225.8830605787,0,0.00545484258621159,3148.90667673511,1.5673492771396e-05,4679.07495104179,261.236881249133,0,101433.817144252,"3_130_8",3,FALSE
"9916",2020-06-20,99919.6666666667,145639.432589824,-48272.0553771243,0,6483.65592548293,13423.3303413009,2531.67474626136,4820.46207635351,14.2732909336153,0,124640.773593032,"3_130_8",3,FALSE
"9917",2020-06-27,84584.3333333333,145708.38895436,-44383.3285362413,0,1359.02035193271,8800.81337827282,18.7310879757809,4661.28994355391,30.6532652199905,0,116195.568445074,"3_130_8",3,FALSE
"9918",2020-07-04,112601.666666667,145777.345318896,-41864.4332701727,0,3209.40626061624,5339.45416503727,0.134728761161132,4971.47160304006,54.1049700342579,0,117487.483776212,"3_130_8",3,FALSE
"9919",2020-07-11,114097.833333333,145846.301683431,-37573.5888758856,0,644.804356687388,3067.97953074757,0.000968875995692792,5161.63466799326,386.17475738447,0,117533.307089234,"3_130_8",3,FALSE
"9920",2020-07-18,124265.666666667,145915.258041317,-29143.2096137516,0,439.720465897008,18677.0749809974,5127.98161124111,4550.28306856242,218.05421935574,0,145785.162773619,"3_130_8",3,FALSE
"9921",2020-07-25,129348.333333333,145984.214399203,-19454.8496444416,0,85.3492379847779,13481.2169608567,39.0967059364354,5207.06333637452,1549.75993565428,0,146891.850931568,"3_130_8",3,FALSE
"9922",2020-08-01,148484.333333333,146053.170757089,-13897.2581776671,0,10237.6354688557,16384.0087005295,10894.4262489156,5562.73344448172,1248.4243646489,0,176483.140806853,"3_130_8",3,FALSE
"9923",2020-08-08,148569.833333333,146122.127114975,-13531.5365303804,0,2257.93407502777,11327.1095769404,89.0919531880847,5807.20847838148,3096.60720911721,0,155168.541877249,"3_130_8",3,FALSE
"9924",2020-08-15,155660.833333333,146191.08347286,-13023.0136445215,0,11900.5868938242,7164.40359481103,376.328855479976,104.638014105665,4535.75354519351,0,157249.780731753,"3_130_8",3,FALSE
"9925",2020-08-22,139120.666666667,146260.039830746,-6502.25499773925,0,2686.85298765413,4234.75114178951,174.36030036546,1.30175209435297,4724.06024464118,0,151579.111259552,"3_130_8",3,FALSE
"9926",2020-08-29,201878.333333333,146328.996188632,5507.2675844813,0,9905.28318285076,14872.8929490423,1.25630211564135,6273.8304146678,70.5446913964277,0,182960.071313186,"3_130_8",3,FALSE
"9927",2020-09-05,217072.166666667,146397.952537552,16549.574048086,0,11368.9196631714,14466.6606680683,0.915848025778718,6348.32450883012,30.6000922003132,0,195162.947365934,"3_130_8",3,FALSE
"9928",2020-09-12,224767,146466.908886472,21550.6916937839,0,2547.52961660916,16536.4350164653,0.00658620204620351,6469.56529751447,816.941172868386,0,194388.078269915,"3_130_8",3,FALSE
"9929",2020-09-19,219202.666666667,146535.865235391,22126.3471845137,0,507.569331268918,13140.3967102158,8492.73601709613,6518.72178477932,2229.33966695265,0,199550.975930218,"3_130_8",3,FALSE
"9930",2020-09-26,189521.333333333,146604.821584311,23751.4440737274,0,98.6005201927477,16252.0856172469,67.412939615746,6189.75032203566,63.1517665497792,0,193027.266823679,"3_130_8",3,FALSE
"9931",2020-10-03,223291,146673.777933231,28859.6704594462,1369.67590888921,46204.2264268826,16121.0921647594,4113.5232982627,6499.02547588532,1550.91347881304,0,251391.905146169,"3_130_8",3,FALSE
"9932",2020-10-10,240603.5,146742.734282151,34684.9947862828,0,20392.8720982592,11091.6851727244,6439.16157188963,6919.11272488985,7183.64327042883,0,233454.203906625,"3_130_8",3,FALSE
"9933",2020-10-17,225244.5,146811.690631928,38120.8019167384,0,37069.648859544,9757.60233740929,13528.0370567012,6743.99699527377,9984.49271606337,0,262016.270513658,"3_130_8",3,FALSE
"9934",2020-10-24,266312.5,146880.646981706,40642.9309328788,0,13044.3755625225,15480.1970391958,16906.9340311735,6978.26062174324,4314.10782624911,0,244247.452995469,"3_130_8",3,FALSE
"9935",2020-10-31,297477.166666667,146949.603331483,46349.0492444025,0,38802.7160373118,10527.1932568504,19879.7655292253,7448.26396817748,2164.56329730021,0,272121.154664751,"3_130_8",3,FALSE
"9936",2020-11-07,282612.833333333,147018.55968126,55407.3333449208,0,14200.4004886194,15097.1787748189,22883.8307903953,7028.36228338721,11415.0141829505,0,273050.679546352,"3_130_8",3,FALSE
"9937",2020-11-14,318290,147087.516031038,61734.5990336216,0,26384.5715455401,10196.0445262532,15423.3805937832,140.09285103558,5398.58738555336,0,266364.791966825,"3_130_8",3,FALSE
"9938",2020-11-21,296469.666666667,147156.472380815,58893.724793335,0,10754.9445230776,15113.8958961,21045.9315479179,1.74618991630558,4823.40120519733,0,257790.116536359,"3_130_8",3,FALSE
"9939",2020-11-28,284852.5,147225.428730593,47792.0497465662,0,2389.21999565601,10210.402575272,12550.1401926374,9233.03063940346,10746.0808879892,0,240146.352768117,"3_130_8",3,FALSE
"9940",2020-12-05,274016,147294.3839359,36839.9770043767,0,5340.61399923698,17592.5653426139,1942.64609712678,8892.1956315837,30001.6828086161,0,247904.064819454,"3_130_8",3,FALSE
"9941",2020-12-12,238050.833333333,147363.339141208,33744.5340878425,0,1102.76714845279,12439.2581896935,4322.80251024356,8530.23824705714,7343.15522614586,0,214846.094550643,"3_130_8",3,FALSE
"9942",2020-12-19,223091.5,147432.294346515,37893.1123066554,-14363.7251315834,215.797407954357,19542.4681624297,645.731376944355,8358.65308964379,227.00707811185,0,199951.338636671,"3_130_8",3,FALSE
"9943",2020-12-26,365942.5,147501.249551823,41596.1355156542,45997.3897674649,39374.2749363897,14344.3267341919,21144.5896061289,8668.23608005788,1.83424780939719,0,318628.03643952,"3_130_8",3,FALSE
"9944",2021-01-02,282700.833333333,147570.20475713,38329.662076506,0,31209.6030217244,21206.5140957803,10652.7845443798,8539.85308066551,24230.9258515691,0,281739.547427755,"3_130_8",3,FALSE
"9945",2021-01-09,204214.333333333,147639.159962438,28707.6907160481,0,9718.38962317421,16088.744535834,14747.4544524631,8430.48111271101,8208.49839073125,0,233540.418793399,"3_130_8",3,FALSE
